"","F_value Intercept","p_value Intercept","F_value Brain.mass..g.","p_value Brain.mass..g.","Coefficient Intercept","Coefficient Brain.mass..g.","Coef SE Intercept","Coef SE Brain.mass..g.","Coef tval Intercept","Coef tval Brain.mass..g.","Coef pval Intercept","Coef pval Brain.mass..g.","R t value Brain.mass..g.","p.adjusted GFS vs.Brain.mass..g."
"PTHR10032_SF71",8.51281857137439,0.00498278250417223,0.13061727819577,0.719083922943352,1.1180958006096,-6.03246853787652e-05,0.380327051056148,0.000166914763215483,2.93982717638597,-0.361410124644801,0.00468280979660852,0.719083922943352,-0.0469995942301752,0.999797905066956
"PTHR10032_SF73",29.203542079538,1.22917260648599e-06,1.65965269441559e-05,0.996763263802367,0.874597577215752,-2.91914171333073e-07,0.163270993915531,7.1655011689779e-05,5.3567235443439,-0.00407388352118171,1.46591269932777e-06,0.996763263802367,-0.000530374384488997,0.999797905066956
"PTHR10032_SF77",5.72219943707558,0.0199562992529109,0.0559755637503393,0.813793170278635,0.724779326669339,3.21674141217141e-05,0.309798547641393,0.000135961802034507,2.33951815522488,0.236591554689383,0.022713135565398,0.813793170278635,0.030786995912429,0.999797905066956
"PTHR10032_SF78",5.70596351970141,0.0201248271124512,3.56711303640408,0.0638534687295674,0.630140159744628,0.00024674862556988,0.297686247616676,0.000130646056848866,2.11679298183787,1.8886802366743,0.0385045356391759,0.0638534687295674,0.238773088886055,0.421585444564328
"PTHR10035",18.5743570648432,6.28385540794566e-05,0.00932482152242161,0.923399032303235,0.98907435508518,9.84232629244e-06,0.232241570627868,0.000101924242996904,4.25881702578571,0.0965651154528467,7.48298514269592e-05,0.923399032303235,0.0125707138718144,0.999797905066956
"PTHR10036_SF2",14.7432566135148,0.000303106905804983,0.00375649510818192,0.951335205310545,0.800270188586424,-5.64421540582903e-06,0.209833406590426,9.20899349085967e-05,3.81383594533387,-0.0612902529622935,0.000329667484793216,0.951335205310545,-0.0079790572800141,0.999797905066956
"PTHR10036_SF5",27.9742383140123,1.88438625742165e-06,0.0264404280473429,0.871384992912231,0.912727733771361,1.24763806038745e-05,0.174830354967064,7.67280876318691e-05,5.22064794722465,0.162605129215972,2.42685000354425e-06,0.871384992912231,0.0211646428320612,0.999797905066956
"PTHR10036_SF6",4.4943336994149,0.0382233596193177,1.32483133976579,0.254370238399732,0.655689574127853,0.000169996944533007,0.336529611687445,0.000147693308413962,1.94838597067301,1.15101317966641,0.0561300462209844,0.254370238399732,0.148194552059621,0.978775188829999
"PTHR10037_SF133",57.8663035056736,2.53289913546544e-10,0.110899174082665,0.740303242501132,2.10978996073376,-4.06584594503985e-05,0.278194941388438,0.000122091874981412,7.58385450937405,-0.333015276050011,2.7722506849666e-10,0.740303242501132,-0.0433142075294868,0.999797905066956
"PTHR10037_SF137",28.9752384329312,1.33002648606099e-06,0.287856435920539,0.593614811774816,1.12032024467812,-4.87928368867921e-05,0.20721947199201,9.09427530992991e-05,5.40644290764974,-0.536522539992999,1.2181657085894e-06,0.593614811774816,-0.0696795115511912,0.999797905066956
"PTHR10037_SF161",7.20572375358242,0.00941835846959553,0.0273193426286813,0.869284200235588,1.15667902350157,3.17984745782441e-05,0.438362736720062,0.000192384980765721,2.6386344609401,0.165285639511366,0.0106292356300115,0.869284200235588,0.0215133772112695,0.999797905066956
"PTHR10037_SF175",43.4956708620182,1.30598375118975e-08,23.3916627175143,9.84510526436734e-06,0.857556970367216,0.00030880186074191,0.145482859056834,6.38483034639524e-05,5.89455676034111,4.83649281168847,1.93368637831657e-07,9.84510526436734e-06,0.532830299354223,0.00106429116339852
"PTHR10037_SF176",102.735913865559,1.5472470795479e-14,7.48494202712156,0.00820591490277519,0.987338722915222,0.000122431686208616,0.101967571426121,4.47506770632947e-05,9.68286984877917,2.73586220908904,8.47847606572499e-14,0.00820591490277519,0.335530939799912,0.105128095227938
"PTHR10037_SF178",132.053605308464,1.09094916951096e-16,0.232670692342234,0.631335359431181,1.04779655970502,-1.93658843233488e-05,0.0914805901590858,4.01482382144894e-05,11.4537582003231,-0.48235950528857,1.24843179463371e-16,0.631335359431181,-0.0626743998176606,0.999797905066956
"PTHR10037_SF188",8.69099732615679,0.00457580297911773,7.02065433232165,0.0103250721349076,0.974611260951517,0.000440962652999814,0.379206243093545,0.000166422872367413,2.57013506159785,2.64965173793117,0.0127108002331846,0.0103250721349076,0.326098561625227,0.125395076917617
"PTHR10037_SF189",1.52083173234852,0.222384514376891,1.54859966451375,0.218263186929621,1.09550051827333,-0.000431197869834057,0.789531554308822,0.000346503021735244,1.38753228074888,-1.24442744445538,0.170498164909745,0.218263186929621,-0.159925430584263,0.903166064417865
"PTHR10037_SF190",50.9154482512518,1.59506198877368e-09,0.00908461276462322,0.924389021236443,1.01906388162751,-6.0166301284692e-06,0.143834334884759,6.3124812928444e-05,7.08498344601788,-0.0953132349919109,1.94244614321523e-09,0.924389021236443,-0.0124077710499228,0.999797905066956
"PTHR10037_SF192",14.1475189435121,0.000390644823605273,0.0839271691778605,0.773060005780219,0.931136334632183,3.20869676244782e-05,0.252371235602409,0.000110758582425304,3.68955016767092,0.289701862572301,0.000491657565871287,0.773060005780219,0.0376891732048121,0.999797905066956
"PTHR10037_SF200",6.68476813706395,0.012214313582204,8.59576356557711,0.00478879519068375,0.963810333238934,0.000570621564234884,0.443474256874155,0.000194628282087103,2.17331743229559,2.93185326467358,0.0337826582183013,0.00478879519068375,0.356600946489595,0.069730280720811
"PTHR10037_SF22",12.7512762901332,0.000715478121850236,0.133783780675008,0.715848874351973,0.991155585863116,4.55792535380906e-05,0.2839408913357,0.000124613609557567,3.49071097579702,0.365764652030521,0.000918530539577346,0.715848874351973,0.0475646053710538,0.999797905066956
"PTHR10037_SF23",80.369262588598,1.30718518793206e-12,0.00635959162723115,0.936708319743837,0.971434399760292,3.83090045123756e-06,0.109458304724711,4.80381476004873e-05,8.87492641333579,0.0797470477649872,1.84711501466672e-12,0.936708319743837,0.0103816218016456,0.999797905066956
"PTHR10037_SF28",7.62234141547014,0.00767076093636803,1.20822841068817,0.276148404770314,1.47892894160415,-0.000247520339581416,0.513096244209648,0.000225183399053999,2.88236165883894,-1.09919443716213,0.00549797104679986,0.276148404770314,-0.141659791271974,0.999797905066956
"PTHR10037_SF57",64.5972162452368,4.73332248072724e-11,0.0577120090816504,0.810982201210505,1.0863801819132,-1.43209702304204e-05,0.135831910962382,5.96127758791616e-05,7.99797466012289,-0.240233238919285,5.51512159015925e-11,0.810982201210505,-0.0312604184970394,0.999797905066956
"PTHR10037_SF59",10.6666636996127,0.00181946826337691,1.05091471915041,0.309481340552627,1.08877328318669,-0.000145217423904023,0.32277319133042,0.000141656005413271,3.37318374769274,-1.02514131667317,0.0013173472645549,0.309481340552627,-0.132289057966586,0.999797905066956
"PTHR10039_SF7",8.69915634709709,0.00455802348661678,0.00982889611596401,0.921362569981725,0.983053164673285,-1.4565973301057e-05,0.334772366593606,0.000146922103347335,2.93648240646652,-0.0991407893652457,0.00472699894918603,0.921362569981725,-0.0129059564349488,0.999797905066956
"PTHR10042_SF3",148.479285090253,9.41719951337295e-18,0.0147061510191924,0.903890109950058,0.978263341388334,4.31669809192997e-06,0.0811081750778762,3.55960792175286e-05,12.0612175091975,0.121268920252439,1.45255735446349e-17,0.903890109950058,0.0157859014144536,0.999797905066956
"PTHR10042_SF6",66.955200614167,2.68893362155924e-11,0.0616406851810053,0.804783441558093,0.949911568914313,1.28142601579184e-05,0.117604048752616,5.16130837820083e-05,8.07720124425718,0.248275422023617,4.05156336806045e-11,0.804783441558093,0.0323058353421782,0.999797905066956
"PTHR10044_SF100",22.5919517116997,1.32764425897067e-05,0.425927839914512,0.516528801518211,0.949587232750036,5.88150839008243e-05,0.205344545981256,9.01199012136326e-05,4.62436062381085,0.652631473279148,2.09832167734568e-05,0.516528801518211,0.0846603438935244,0.999797905066956
"PTHR10044_SF79",27.4470304299779,2.26792362948297e-06,0.00338561682215869,0.953797053841775,2.06653166870019,-1.01476978598873e-05,0.397384653640404,0.000174400861531311,5.20033083756224,-0.0581860535021812,2.61568444631843e-06,0.953797053841775,-0.00757496160455538,0.999797905066956
"PTHR10044_SF88",11.5813159447168,0.001202460659646,0.28532008106487,0.595242302876634,1.20640960046712,-8.21192176537026e-05,0.350300775841497,0.00015373708204929,3.44392500293233,-0.534153611861673,0.00106117427813014,0.595242302876634,-0.0693733369090033,0.999797905066956
"PTHR10044_SF93",111.852429511511,3.02546161690124e-15,0.000302398308384817,0.986184476733254,1.01883867960651,-7.41611856703771e-07,0.097173859294135,4.264685267528e-05,10.4846991465328,-0.0173896034568019,4.23733699764339e-15,0.986184476733254,-0.00226392773467483,0.999797905066956
"PTHR10046",145.639555351081,1.41785286154129e-17,0.333199280407504,0.565977516459926,2.10274050281265,-4.4251096754708e-05,0.174676498249682,7.66605642793236e-05,12.0379130786501,-0.57723416427608,1.57616916636293e-17,0.565977516459926,-0.0749381805012812,0.999797905066956
"PTHR10048_SF15",10.1983950357374,0.00225598189822885,8.94855036589332,0.00404809633579939,1.2166468290117,-0.000448368175662217,0.341523742983773,0.000149885091092788,3.56240775057771,-2.99141277089828,0.000734750836173045,0.00404809633579939,-0.3628993961111,0.0611800184500306
"PTHR10048_SF29",5.59990055962177,0.0212637049900912,0.216565989650271,0.643382220114229,0.780871440217827,-6.62508226733648e-05,0.324383394141775,0.00014236267778969,2.40724850383845,-0.465366511096653,0.0192204157315711,0.643382220114229,-0.0604746714831155,0.999797905066956
"PTHR10048_SF35",23.7556337413439,8.60171746810941e-06,0.0467443083092861,0.829574266128133,1.03795806533144,-2.02669152644806e-05,0.213592376653086,9.37396403297615e-05,4.85952767414204,-0.216204320746108,9.06160724808588e-06,0.829574266128133,-0.0281362614259335,0.999797905066956
"PTHR10050_SF10",13.0407068849284,0.000630337742060989,0.316265406047299,0.575991262582169,1.00675496054221,7.09014576367821e-05,0.28727099855681,0.000126075099232704,3.50454785063561,0.562374791440103,0.000879963694662459,0.575991262582169,0.0730195152076213,0.999797905066956
"PTHR10052",1.86795408577189,0.176895304077813,6.63742527699683,0.0125086744955747,2.88832324664046,-0.00192476006886563,1.70231232335073,0.000747096630602115,1.69670583183893,-2.57632010375202,0.0950226451863748,0.0125086744955747,-0.317997755033143,0.142972117055771
"PTHR10055",437.921206259236,5.50576557428796e-29,0.116980969830404,0.73354757157761,2.03709468186721,-1.47102790559627e-05,0.0979999305671992,4.30093919439429e-05,20.7866951545477,-0.342024808793754,7.80672626969592e-29,0.73354757157761,-0.044483759618431,0.999797905066956
"PTHR10057",25.9269200076752,3.89642406296705e-06,0.135830378924581,0.713781046292732,1.91519024084619,-6.07916670771387e-05,0.375844381482155,0.000164947446590388,5.095700069517,-0.368551731680345,3.84185533487758e-06,0.713781046292732,-0.0479262122051954,0.999797905066956
"PTHR10060_SF15",22.7893991630348,1.23278183022563e-05,4.7408264535922,0.0334665426052589,1.17456279158137,-0.000223552841048036,0.233946003277342,0.000102672270178545,5.02065765230847,-2.17734389878866,5.05363092434146e-06,0.0334665426052589,-0.272720750689355,0.284285827737663
"PTHR10060_SF17",111.341439967332,3.30745450360307e-15,0.0552169446262034,0.815035686755114,1.04407100267354,-1.02646474363233e-05,0.0995337385091708,4.36825367774258e-05,10.4896190810449,-0.234982860281773,4.16103647694649e-15,0.815035686755114,-0.0305778574164833,0.999797905066956
"PTHR10060_SF19",9.82140946731442,0.00268653897515064,0.80075526258836,0.374503830594147,1.2099854871345,0.000159067529036731,0.405036441967996,0.000177759014555999,2.98734968452569,0.894849296020486,0.00409502544383417,0.374503830594147,0.115716840228813,0.999797905066956
"PTHR10061",7.24847017683174,0.00922112249948506,0.580197560169242,0.449269042100899,1.49633224100283,-0.00018060793812764,0.540270619619082,0.000237109462226205,2.76959765470464,-0.761707004148736,0.00749136873164847,0.449269042100899,-0.0986817811418837,0.999797905066956
"PTHR10063",97.0257738861013,4.51274378254589e-14,0.152796524119572,0.697285081101707,3.34204973674099,-5.84148610415438e-05,0.34050937681742,0.000149439914532245,9.81485375814768,-0.390891959650709,5.15406486566784e-14,0.697285081101707,-0.0508240297777322,0.999797905066956
"PTHR10064_SF1",7.762445348096,0.00716276492885058,1.7330393914975,0.193114485317874,1.96443126954948,-0.000386533121838007,0.669029029719871,0.00029361787905928,2.93624219919427,-1.31644954004987,0.00473018727729513,0.193114485317874,-0.168924137093488,0.840922840399385
"PTHR10064_SF2",2.03831829011803,0.158650975971296,4.94381699583588,0.030026328943254,3.20487606748428,-0.00182857346897868,1.87388824339961,0.000822396438987845,1.71028132481902,-2.22346958509351,0.0924681523661092,0.030026328943254,-0.278055771875569,0.263727279640068
"PTHR10066_SF51",3.24658748793268,0.0766819417749881,0.973094918232116,0.327937773888478,1.09584162025828,-0.00024749925663093,0.571687586216602,0.000250897478424399,1.91685397178291,-0.986455735566536,0.0601033965936143,0.327937773888478,-0.127379450677513,0.999797905066956
"PTHR10067",13.0599157465893,0.00062507457622861,0.496360086676606,0.48387565767736,1.05103156483445,-8.84193456728993e-05,0.285963982166294,0.000125501486783271,3.67539840812277,-0.704528272446611,0.000514328710440825,0.48387565767736,-0.0913383637650962,0.999797905066956
"PTHR10068",2.9954025982297,0.0887285538088421,1.70899716449622,0.196187390323506,1.88142916788694,0.00070010291143088,1.22026365997141,0.000535539134802476,1.54182184523222,1.30728618308931,0.128463775258104,0.196187390323506,0.167781526599514,0.849523238009675
"PTHR10071_SF149",91.0371945248455,1.44853201142604e-13,0.0284625799404547,0.866602932554491,0.993637000075996,7.79803744996985e-06,0.105319951441589,4.6221941636604e-05,9.43446124381359,0.168708565106976,2.17334584483697e-13,0.866602932554491,0.0219586883850585,0.999797905066956
"PTHR10071_SF150",9.37181665556868,0.00331492944468668,0.213996926606654,0.645354143466113,1.21806865991835,-7.98840192425713e-05,0.393476323547837,0.000172685606226285,3.09565934980652,-0.462598018377353,0.00300236599344689,0.645354143466113,-0.060116208169782,0.999797905066956
"PTHR10071_SF23",12.1699992472314,0.000924689401890787,0.187147304226888,0.666878795255656,0.950972418531167,-5.1364015687011e-05,0.270538854883452,0.000118731835608488,3.51510476726474,-0.432605252195218,0.000851579389250954,0.666878795255656,-0.0562312947754467,0.999797905066956
"PTHR10072_SF26",8.25341754917403,0.00564453119621783,2.47864720609017,0.12074905646286,1.13359660580223,-0.000256260635091023,0.370883066558063,0.000162770066087233,3.05647981268716,-1.57437200371773,0.00336160005076867,0.12074905646286,-0.200791445865064,0.622057217901663
"PTHR10072_SF41",4.09965772056159,0.0474252113590687,4.57474711136169,0.0365961677922724,1.77698593198558,-0.000728136848777928,0.775696674313335,0.000340431285022989,2.29082577098659,-2.13886584697631,0.0255628572436008,0.0365961677922724,-0.268250923108457,0.299662588758311
"PTHR10073_SF38",131.064288534885,1.27291950681183e-16,0.040014999320675,0.842139153596477,1.04200502086183,-8.04310187929115e-06,0.0916166965454013,4.02079714498216e-05,11.3735275354035,-0.20003749478704,1.66434178111087e-16,0.842139153596477,-0.0260338367593931,0.999797905066956
"PTHR10073_SF9",4.07369429612354,0.0481094106165261,1.35413299671982,0.249241354697597,1.19061640202102,-0.000282161176723604,0.5524959041162,0.000242474793094498,2.15497778924821,-1.1636722032943,0.0352558412403347,0.249241354697597,-0.149788045053466,0.965763446494743
"PTHR10075_SF12",33.8644121798946,2.57430088590023e-07,0.165791696350872,0.685352788997509,1.1037447565527,-3.38786707748564e-05,0.189586513629104,8.32041474393551e-05,5.82185270156926,-0.407175264905509,2.54959679368161e-07,0.685352788997509,-0.0529353815200203,0.999797905066956
"PTHR10075_SF4",28.4756309827321,1.58177307085175e-06,0.0313842179666165,0.85999269920175,1.05052611989648,1.5511776347368e-05,0.199511688442548,8.75600253587875e-05,5.26548658926814,0.177155914286305,2.05630172372337e-06,0.85999269920175,0.0230576037864797,0.999797905066956
"PTHR10077",18.8405673715055,5.6526181533265e-05,0.338025598015458,0.563185822423738,0.976637742964893,5.8982728635312e-05,0.231159917228593,0.000101449535976933,4.22494416278537,0.581399688695701,8.39941642539064e-05,0.563185822423738,0.0754758910848299,0.999797905066956
"PTHR10078",83.7375600932434,6.40994672262732e-13,1.56981642448116,0.215176739701948,7.11250046210148,0.000439264746237795,0.79884842046538,0.000350591930226275,8.90344185441088,1.25292315186573,1.65528022225006e-12,0.215176739701948,0.160989038144666,0.896145108618768
"PTHR10082",383.182500987658,1.73608415168561e-27,1.41948575306354,0.238258864262459,8.89384815247276,0.000241661731096957,0.462173274506815,0.000202834750945551,19.2435362299202,1.1914217360211,4.1584243236508e-27,0.238258864262459,0.153277005328411,0.945313039899642
"PTHR10083_SF169",20.8828273518062,2.54400479967946e-05,1.42862285852403,0.236771623622923,0.850223965981976,0.000102044019172938,0.19453207696835,8.53746150183642e-05,4.37061064289312,1.19525012383351,5.09608455283738e-05,0.236771623622923,0.153757903550551,0.944337533862363
"PTHR10083_SF174",12.2758276905679,0.000882315504093395,0.0852731162032937,0.771299054627506,1.01883087986628,-3.71843842076837e-05,0.290146270162297,0.00012733697444741,3.51143883151205,-0.292015609519926,0.000861335836454979,0.771299054627506,-0.0379897506779738,0.999797905066956
"PTHR10083_SF177",40.8932500619822,2.83590185943238e-08,0.035624228824636,0.85094135123374,1.01912420640837,-1.32666162465128e-05,0.160158464455601,7.02890107272845e-05,6.36322413474992,-0.188743817977268,3.20341885275424e-08,0.85094135123374,-0.0245649370754521,0.999797905066956
"PTHR10083_SF204",5.21678278064804,0.0259849784638528,0.515789927802052,0.47547754834001,1.102913735004,-0.000147352501649951,0.467502082937384,0.000205173413932943,2.3591632535073,-0.718185162616196,0.0216459683571915,0.47547754834001,-0.0930937076794143,0.999797905066956
"PTHR10083_SF89",14.1669255650065,0.000387413530342107,0.0652996763916612,0.799196358816574,0.819694303853188,2.48678092740495e-05,0.221740222348201,9.7315498873454e-05,3.6966423825715,0.255538013594184,0.000480658352935696,0.799196358816574,0.0332498207708864,0.999797905066956
"PTHR10093_SF3",7.76067687432385,0.00716895164041227,0.977594053957669,0.326831154213392,1.45446766403849,-0.000218202815020877,0.502855886894875,0.000220689196467854,2.89241451068575,-0.988733560651032,0.00534649443239254,0.326831154213392,-0.12766879386802,0.999797905066956
"PTHR10098_SF100",10.219899299693,0.00223371000004078,0.779175827140062,0.380975776140671,0.897483522530798,0.000113943575679281,0.294126783745277,0.000129083909040503,3.05134918725404,0.882709367311836,0.00341150903300567,0.380975776140671,0.114167574301084,0.999797905066956
"PTHR10098_SF36",9.30846252770712,0.00341515331269665,1.14672673448467,0.288596563238786,1.10891999561096,0.000180845209687452,0.384803936324682,0.000168879541272856,2.88177924114399,1.07085327402248,0.00550686751304173,0.288596563238786,0.138077835392284,0.999797905066956
"PTHR10098_SF99",1.13730510623342,0.290567091907586,23.7923535983336,8.48566173122111e-06,0.346975476254482,0.00181450693546747,0.847622341071019,0.000371997421595804,0.409351499414302,4.87774062433967,0.683764059001627,8.48566173122111e-06,0.536072573475101,0.00106429116339852
"PTHR10102",6.57872113243062,0.0128841330200323,3.31956360503399,0.073529747067627,0.92323303946892,-0.000265157202970302,0.331608303902723,0.000145533485910366,2.78410711855922,-1.82196696046717,0.00720201640759845,0.073529747067627,-0.23079600946407,0.455542980631944
"PTHR10104",84.0966150378512,5.9470825540787e-13,0.1953994983948,0.660076260283829,5.77225428848719,-0.00012241156424426,0.630991037619784,0.000276924082425706,9.14791802790293,-0.442040154731219,6.48157272640769e-13,0.660076260283829,-0.057453665864576,0.999797905066956
"PTHR10105",9.0148201738799,0.00392291778869975,0.217483127231486,0.642681712037205,0.995987690918085,6.99552076461557e-05,0.341798168132404,0.000150005528512574,2.91396439120839,0.466350862796978,0.00503471395810969,0.642681712037205,0.0606021193105082,0.999797905066956
"PTHR10106",128.26269179091,1.97903716974665e-16,0.0211782843039094,0.884790367202932,2.95254167076702,1.6828267493005e-05,0.263485357222626,0.000115636255400274,11.2057144347203,0.145527606672787,3.04470417115797e-16,0.884790367202932,0.0189426811600975,0.999797905066956
"PTHR10108_SF734",7.33575700075749,0.00883177628845395,0.206761252890411,0.650986515084163,1.28266667871941,-9.32538155153494e-05,0.467298619401893,0.000205084119553921,2.74485441527974,-0.454710075642063,0.0080095736840143,0.650986515084163,-0.059094753464395,0.999797905066956
"PTHR10110_SF61",20.239848557578,3.26260599024034e-05,0.143241278874474,0.706438221273592,1.04378674371399,3.93246038430283e-05,0.236751493135364,0.000103903520162092,4.40878631805378,0.378472296046188,4.46517602741104e-05,0.706438221273592,0.0492131919307495,0.999797905066956
"PTHR10110_SF87",23.0508267108984,1.11787393398084e-05,14.7773393120455,0.000298762393265636,0.799883099632993,0.000317655628080825,0.188287243271346,8.26339345041568e-05,4.24820654727128,3.84413050143274,7.75909128890954e-05,0.000298762393265636,0.447544916330653,0.00805513379473692
"PTHR10110_SF94",16.9079197244403,0.000123124331150947,1.25842597236747,0.26649410623856,2.11125132787263,-0.000246047831089963,0.499767683532041,0.000219333871539908,4.22446548154463,-1.12179586929506,8.41311601189026e-05,0.26649410623856,-0.144512343850895,0.999797905066956
"PTHR10113",2.03497206779383,0.158987493633595,2.19879032148086,0.143441314492549,1.30529990050841,-0.000527355627930348,0.810352809530855,0.000355640880521738,1.6107797556278,-1.4828318588029,0.112565359350144,0.143441314492549,-0.189548559991503,0.694089319966739
"PTHR10114_SF1",2.0670181873686,0.155798501925464,1.10843742093648,0.29671468929589,3.48133370979148,-0.00102798597450755,2.22481582556152,0.000976408608565783,1.56477388815446,-1.05282354691396,0.1229842621095,0.29671468929589,-0.135796279197869,0.999797905066956
"PTHR10117",137.031664325949,5.08068452952798e-17,0.253702131404161,0.616355845912666,7.05738907352367,-0.000133690152091134,0.604783347886187,0.000265422270198149,11.6692847086322,-0.503688526178789,5.78907527003188e-17,0.616355845912666,-0.0654341270545413,0.999797905066956
"PTHR10119_SF17",29.5846421483458,1.07809938682523e-06,0.0819554567619238,0.775667559612901,1.11132362101801,-2.57184535636363e-05,0.204700252775286,8.98371391865372e-05,5.42902906054538,-0.286278634833136,1.11972969812032e-06,0.775667559612901,-0.0372444450090569,0.999797905066956
"PTHR10121",81.5135053542877,1.02413186289081e-12,0.0019605119665766,0.964832590680521,1.04533957281333,-2.26851704994964e-06,0.116740020255394,5.12338861634725e-05,8.95442343188242,-0.0442776689379263,1.36079936771067e-12,0.964832590680521,-0.00576436572849205,0.999797905066956
"PTHR10122_SF0",4.72378844719984,0.033773957706579,1.01559290414315,0.317681945647574,1.76795153906891,-0.00034175365754314,0.772708709960204,0.000339119952155358,2.28799224892905,-1.00776629440717,0.0257380591410977,0.317681945647574,-0.130085166888867,0.999797905066956
"PTHR10125",171.613551633636,4.08749490157904e-19,0.901638770739887,0.346216144024464,6.91160955340672,0.000224004779885546,0.537530933446656,0.000235907091615213,12.8580684819186,0.949546613252813,9.27678520438015e-19,0.346216144024464,0.122686545229417,0.999797905066956
"PTHR10126_SF13",30.8973879410793,6.89425232534575e-07,0.0905857243013626,0.764491981024457,1.13980706724988,-2.7130727294045e-05,0.205396964409593,9.01429061761503e-05,5.54928876639544,-0.300974624015651,7.13803945015824e-07,0.764491981024457,-0.0391535128640596,0.999797905066956
"PTHR10127_SF304",18.7688239049066,5.81596909690008e-05,0.0725439399835962,0.788607912898346,1.11139668423126,3.08519933192401e-05,0.261002774762669,0.000114546720321673,4.25817957392159,0.269339822498635,7.49930046640216e-05,0.788607912898346,0.035043520767212,0.999797905066956
"PTHR10127_SF305",19.3765168928086,4.57344379372238e-05,0.209950824633037,0.64848920083251,1.01771570229465,-4.62629275707645e-05,0.23005770598073,0.000100965806699881,4.42374098253374,-0.458203911630004,4.23932085259841e-05,0.64848920083251,-0.0595472133110758,0.999797905066956
"PTHR10127_SF312",27.5666924929022,2.17430003964557e-06,0.00266542866517602,0.958999676003568,1.97831159988722,-8.60229067546515e-06,0.379658429438407,0.000166621324137994,5.21076695916787,-0.0516277896599885,2.51694916326729e-06,0.958999676003568,-0.0067212138925721,0.999797905066956
"PTHR10127_SF317",19.797366681846,3.87711611064571e-05,0.135295039388919,0.714320218740234,0.984258702204249,3.64319830564246e-05,0.225685854828041,9.90471251390035e-05,4.36118915363213,0.367824740044657,5.26464679257334e-05,0.714320218740234,0.0478318912204748,0.999797905066956
"PTHR10127_SF4",3.65023389124471,0.0609247013456926,1.88105829437367,0.175407532174722,1.22509801201952,0.000430847226294784,0.715788372717441,0.000314139229415184,1.71153661992095,1.37151678603423,0.0922348276041331,0.175407532174722,0.175776183506406,0.790750459307348
"PTHR10127_SF405",9.28850172297222,0.0034473842228647,0.105785549697195,0.746144806327023,1.40158858526297,-6.52974095252006e-05,0.457451698117869,0.000200762584890635,3.06390508774947,-0.325246905745765,0.00329057571654446,0.746144806327023,-0.0423056309658161,0.999797905066956
"PTHR10127_SF50",8.78194772805966,0.00438165675693439,0.479497164681402,0.491366703035885,1.07200499083152,-0.000107549439909221,0.35389758305748,0.000155315618793181,3.029139056475,-0.692457337806021,0.00363564421259137,0.491366703035885,-0.0897861557884829,0.999797905066956
"PTHR10127_SF560",8.9543495729518,0.00403697670153277,4.12528321581744,0.0467602438833457,1.19525350814578,0.000395158420721234,0.443309278802557,0.000194555877887402,2.69620683639724,2.03107932287674,0.00912555079487696,0.0467602438833457,0.255637884592507,0.346913487218916
"PTHR10127_SF561",10.2044334495415,0.00224970458194352,2.28342946294879,0.136100264206265,1.01420467705482,0.000226807209173562,0.341999538352321,0.000150093904194721,2.96551475461353,1.5111020690042,0.00435600949028043,0.136100264206265,0.19302887068888,0.673365629429717
"PTHR10127_SF565",10.8608322966079,0.00166526435139908,0.520067532412965,0.473660933010386,2.23844111778142,-0.000210715170642206,0.665776403241901,0.000292190393486295,3.36215147740542,-0.721157078876,0.00136222713798938,0.473660933010386,-0.0934755788589313,0.999797905066956
"PTHR10127_SF593",5.2566082211792,0.0254457457098782,1.23940788948699,0.270100393677024,1.34377445193449,-0.000271275844668797,0.555221738442082,0.00024367108452264,2.42024827000658,-1.11328697535136,0.0186079305724014,0.270100393677024,-0.143438845471449,0.999797905066956
"PTHR10127_SF597",21.8799092048771,1.7374916869799e-05,0.295420365163599,0.588815676008945,0.990429320457396,-5.01779177446684e-05,0.210355990956366,9.23192823753592e-05,4.70834852838986,-0.543525864300494,1.55746965428234e-05,0.588815676008945,-0.0705845481948506,0.999797905066956
"PTHR10127_SF615",12.1715625875015,0.000924048232706784,8.0197864314247,0.0063197242148353,0.875865422023593,0.00035321698833096,0.284199066477552,0.000124726915309947,3.08187297333284,2.8319227446074,0.00312446715961913,0.0063197242148353,0.34592335291912,0.0857930280252553
"PTHR10129_SF26",3.55867770325574,0.0641591904896702,1.4169706424091,0.238670274285657,0.931443336973549,-0.000239966216217318,0.459337754259974,0.000201590321475494,2.02779616596979,-1.19036575992806,0.04710477473959,0.238670274285657,-0.153144341012461,0.945313039899642
"PTHR10129_SF5",16.1462615512701,0.000168435026829207,4.00809458572175,0.0498862714700914,0.964606911438319,0.000228025225531937,0.259523314056456,0.000113897426949617,3.71684106665069,2.0020226236788,0.000450607178301378,0.0498862714700914,0.252214939511117,0.360129078318969
"PTHR10130_SF2",8.29232237517669,0.0055396701024155,2.21819702334885,0.141718702656836,0.968598892687175,0.000238336038235869,0.364629768928579,0.00016002567099295,2.65639005705236,1.48936128033088,0.010142977939168,0.141718702656836,0.190353028898781,0.690917860724309
"PTHR10131_SF21",43.7377950068755,1.21636528398263e-08,0.0171648006740803,0.89620955055876,0.933021858061447,8.20609922872333e-06,0.14271836024245,6.2635043287662e-05,6.53750404976925,0.13101450558652,1.63276094341735e-08,0.89620955055876,0.0170541552127374,0.999797905066956
